	GO_CATEGORY	VAL	p
18128	GO:0046499		0.006
18129	GO:0004671		0.006
18130	GO:0000171		0.004
18131	GO:0060243		0.006
18132	GO:0090675		0.006
18133	GO:0050689		0.034
18134	GO:0004103		0.009000000000000001
18135	GO:0016826		0.006
18136	GO:0016250		0.006
18137	GO:0002441		0.024
18138	GO:0002553		0.024
18139	GO:0000210		0.016
18140	GO:0042628		0.006
18141	GO:0061108		0.006
18142	GO:0021683		0.006
18143	GO:0070054		0.01
18144	GO:0036290		0.01
18145	GO:1990579		0.01
18146	GO:1990630		0.01
18147	GO:1990332		0.01
18148	GO:0019135		0.006999999999999999
18149	GO:0033186		0.019
18150	GO:0001712		0.002
18151	GO:0097283		0.002
18152	GO:0031697		0.011000000000000001
18153	GO:0047442		0.01
18154	GO:0006702		0.033
18155	GO:0004508		0.01
18156	GO:0017159		0.017
18157	GO:2000331		0.002
18158	GO:0090326		0.002
18159	GO:0032460		0.002
18160	GO:1903181		0.004
18161	GO:0032462		0.006
18162	GO:0032463		0.002
18163	GO:1903179		0.006999999999999999
18164	GO:0019103		0.017
18165	GO:0051748		0.006999999999999999
18166	GO:0019255		0.006999999999999999
18167	GO:0003983		0.006999999999999999
18168	GO:0032557		0.012
18169	GO:0031956		0.015
18170	GO:0019158		0.009000000000000001
18171	GO:0018243		0.047
18172	GO:0090660		0.039
18173	GO:0071001		0.01
18174	GO:0019150		0.01
18175	GO:0016262		0.015
18176	GO:0015722		0.018000000000000002
18177	GO:0015265		0.022000000000000002
18178	GO:0032301		0.013000000000000001
18179	GO:0032143		0.013000000000000001
18180	GO:0002319		0.006999999999999999
18181	GO:1990676		0.006999999999999999
18182	GO:1990675		0.006999999999999999
18183	GO:2000016		0.013999999999999999
18184	GO:1990622		0.013000000000000001
18185	GO:0071500		0.032
18186	GO:0036488		0.006999999999999999
18187	GO:1990617		0.009000000000000001
18188	GO:1990442		0.006999999999999999
18189	GO:0035802		0.013000000000000001
18190	GO:0061428		0.018000000000000002
18191	GO:0101030		0.016
18192	GO:0006386		0.016
18193	GO:1905371		0.003
18194	GO:1905373		0.003
18195	GO:0002950		0.012
18196	GO:0070210		0.01
18197	GO:0034967		0.01
18198	GO:0001018		0.011000000000000001
18199	GO:0102390		0.003
18200	GO:0060713		0.012
18201	GO:0086068		0.005
18202	GO:0140487		0.005
18203	GO:0086029		0.005
18204	GO:0051208		0.016
18205	GO:0140314		0.005
18206	GO:0052827		0.008
18207	GO:0004446		0.008
18208	GO:0051717		0.018000000000000002
18209	GO:0016825		0.016
18210	GO:0030351		0.008
18211	GO:0052826		0.008
18212	GO:0101006		0.008
18213	GO:0006797		0.008
18214	GO:0034417		0.008
18215	GO:0035611		0.009000000000000001
18216	GO:0045183		0.008
18217	GO:0035037		0.002
18218	GO:1905526		0.002
18219	GO:1905528		0.002
18220	GO:0002731		0.005
18221	GO:0070672		0.005
18222	GO:0045626		0.005
18223	GO:0045219		0.005
18224	GO:0045221		0.005
18225	GO:0071104		0.005
18226	GO:0070669		0.005
18227	GO:0005956		0.006999999999999999
18228	GO:0098576		0.023
18229	GO:0099617		0.006
18230	GO:0004747		0.006999999999999999
18231	GO:0006014		0.013999999999999999
18232	GO:0019303		0.01
18233	GO:0005848		0.003
18234	GO:0090038		0.005
18235	GO:1900186		0.011000000000000001
18236	GO:0061400		0.009000000000000001
18237	GO:0051659		0.006999999999999999
18238	GO:0001056		0.013000000000000001
18239	GO:0001054		0.015
18240	GO:0032848		0.008
18241	GO:0046671		0.008
18242	GO:1904373		0.008
18243	GO:0097048		0.013999999999999999
18244	GO:0021747		0.008
18245	GO:0034729		0.002
18246	GO:0031151		0.002
18247	GO:0070853		0.006999999999999999
18248	GO:0042134		0.009000000000000001
18249	GO:0031291		0.006
18250	GO:1904778		0.021
18251	GO:0097575		0.006999999999999999
18252	GO:0021888		0.008
18253	GO:0060179		0.033
18254	GO:0004315		0.006999999999999999
18255	GO:0006369		0.013000000000000001
18256	GO:1990930		0.006999999999999999
18257	GO:1902544		0.01
18258	GO:0043739		0.006
18259	GO:0052925		0.005
18260	GO:0035905		0.01
18261	GO:0035906		0.01
18262	GO:0071486		0.005
18263	GO:1990034		0.022000000000000002
18264	GO:0036368		0.005
18265	GO:0009644		0.005
18266	GO:0030128		0.004
18267	GO:0062177		0.008
18268	GO:0031862		0.016
18269	GO:0031867		0.006999999999999999
18270	GO:0071288		0.008
18271	GO:0006421		0.013000000000000001
18272	GO:0006422		0.008
18273	GO:0004815		0.008
18274	GO:0050560		0.008
18275	GO:0070145		0.008
18276	GO:0004729		0.005
18277	GO:0070818		0.005
18278	GO:0090086		0.019
18279	GO:0120211		0.005
18280	GO:0102336		0.024
18281	GO:0060280		0.006
18282	GO:0050429		0.016
18283	GO:0070921		0.021
18284	GO:0071008		0.009000000000000001
18285	GO:0006361		0.006999999999999999
18286	GO:1902659		0.01
18287	GO:0001181		0.006999999999999999
18288	GO:0001165		0.01
18289	GO:1903006		0.005
18290	GO:1903004		0.005
18291	GO:1990730		0.01
18292	GO:0061857		0.005
18293	GO:1904288		0.013000000000000001
18294	GO:0042728		0.005
18295	GO:0036435		0.027000000000000003
18296	GO:1903007		0.005
18297	GO:0072389		0.005
18298	GO:1903862		0.013999999999999999
18299	GO:0004359		0.016
18300	GO:0003952		0.005
18301	GO:0061974		0.008
18302	GO:0060506		0.008
18303	GO:0061973		0.008
18304	GO:0060792		0.008
18305	GO:0036339		0.008
18306	GO:0004796		0.027999999999999997
18307	GO:0047708		0.008
18308	GO:1900154		0.011000000000000001
18309	GO:1900155		0.011000000000000001
18310	GO:0010070		0.008
18311	GO:0046523		0.003
18312	GO:0048636		0.012
18313	GO:0045844		0.012
18314	GO:1990589		0.032
18315	GO:0055025		0.012
18316	GO:0043219		0.015
18317	GO:0000322		0.016
18318	GO:0016230		0.022000000000000002
18319	GO:0008995		0.004
18320	GO:0015450		0.006
18321	GO:0016031		0.015
18322	GO:0035927		0.027000000000000003
18323	GO:0048075		0.006
18324	GO:0031085		0.013999999999999999
18325	GO:0042827		0.006
18326	GO:0045819		0.009000000000000001
18327	GO:0008852		0.004
18328	GO:0060648		0.006999999999999999
18329	GO:0019785		0.017
18330	GO:0035500		0.008
18331	GO:0035501		0.008
18332	GO:0003131		0.008
18333	GO:0035985		0.009000000000000001
18334	GO:0008121		0.017
18335	GO:0021623		0.01
18336	GO:0003409		0.01
18337	GO:0003404		0.01
18338	GO:0140536		0.01
18339	GO:0045887		0.003
18340	GO:1904398		0.013000000000000001
18341	GO:0071140		0.013999999999999999
18342	GO:0002194		0.008
18343	GO:0043049		0.008
18344	GO:2000979		0.008
18345	GO:0060838		0.008
18346	GO:0061114		0.008
18347	GO:0047391		0.02
18348	GO:0008479		0.01
18349	GO:0014876		0.01
18350	GO:0014736		0.01
18351	GO:0033961		0.006
18352	GO:0098842		0.005
18353	GO:0019961		0.006
18354	GO:0019964		0.006
18355	GO:0004021		0.01
18356	GO:0047635		0.01
18357	GO:0110057		0.004
18358	GO:0110059		0.004
18359	GO:0044873		0.006999999999999999
18360	GO:1902725		0.055
18361	GO:0140560		0.006999999999999999
18362	GO:2000157		0.01
18363	GO:1903094		0.01
18364	GO:0071796		0.008
18365	GO:1904855		0.008
18366	GO:0061646		0.012
18367	GO:1903371		0.018000000000000002
18368	GO:1903373		0.009000000000000001
18369	GO:0007284		0.016
18370	GO:0062153		0.018000000000000002
18371	GO:0047941		0.006
18372	GO:1990002		0.006
18373	GO:0042840		0.006
18374	GO:0016657		0.006
18375	GO:0019853		0.006
18376	GO:0047939		0.006
18377	GO:0042839		0.006
18378	GO:1901336		0.006
18379	GO:1901053		0.009000000000000001
18380	GO:1901052		0.019
18381	GO:0008480		0.009000000000000001
18382	GO:0033058		0.008
18383	GO:0160009		0.011000000000000001
18384	GO:1902435		0.004
18385	GO:0160008		0.011000000000000001
18386	GO:0061198		0.013000000000000001
18387	GO:1902437		0.004
18388	GO:0160010		0.008
18389	GO:0060789		0.013000000000000001
18390	GO:0047341		0.008
18391	GO:0097003		0.002
18392	GO:0055100		0.002
18393	GO:0004632		0.006
18394	GO:0061628		0.006
18395	GO:0045344		0.006
18396	GO:0001097		0.008
18397	GO:1901392		0.006999999999999999
18398	GO:1901394		0.006999999999999999
18399	GO:0090472		0.006999999999999999
18400	GO:0032904		0.006999999999999999
18401	GO:0070287		0.005
18402	GO:0060512		0.009000000000000001
18403	GO:0070524		0.008
18404	GO:0102196		0.008
18405	GO:0047022		0.008
18406	GO:1900737		0.006999999999999999
18407	GO:1900276		0.006999999999999999
18408	GO:1900275		0.013000000000000001
18409	GO:1900736		0.011000000000000001
18410	GO:0034589		0.003
18411	GO:0015195		0.003
18412	GO:0034590		0.003
18413	GO:0015826		0.003
18414	GO:0098718		0.01
18415	GO:1903812		0.01
18416	GO:0030037		0.004
18417	GO:1905642		0.01
18418	GO:0090116		0.017
18419	GO:0005745		0.005
18420	GO:0004176		0.028999999999999998
18421	GO:1903676		0.009000000000000001
18422	GO:1903674		0.009000000000000001
18423	GO:0004614		0.013999999999999999
18424	GO:0008973		0.009000000000000001
18425	GO:0010879		0.004
18426	GO:0033823		0.009000000000000001
18427	GO:0046946		0.006
18428	GO:0046947		0.006
18429	GO:0008475		0.009000000000000001
18430	GO:0070195		0.008
18431	GO:0004903		0.008
18432	GO:0051747		0.008
18433	GO:0033798		0.006999999999999999
18434	GO:0042404		0.006999999999999999
18435	GO:0004800		0.017
18436	GO:0002038		0.01
18437	GO:0051951		0.006999999999999999
18438	GO:0034678		0.013999999999999999
18439	GO:0034674		0.021
18440	GO:0034668		0.032
18441	GO:0034677		0.006999999999999999
18442	GO:0150103		0.006999999999999999
18443	GO:0051941		0.006999999999999999
18444	GO:0035748		0.006999999999999999
18445	GO:0034680		0.006999999999999999
18446	GO:0051943		0.006999999999999999
18447	GO:0034667		0.017
18448	GO:0051946		0.006999999999999999
18449	GO:0034681		0.018000000000000002
18450	GO:0060912		0.006999999999999999
18451	GO:0048626		0.006999999999999999
18452	GO:1904491		0.024
18453	GO:1904640		0.004
18454	GO:0008753		0.019
18455	GO:1904772		0.015
18456	GO:2001074		0.005
18457	GO:2001076		0.005
18458	GO:0006680		0.009000000000000001
18459	GO:0004336		0.021
18460	GO:0046477		0.024
18461	GO:0004348		0.013000000000000001
18462	GO:0050295		0.009000000000000001
18463	GO:0006678		0.017
18464	GO:0033842		0.008
18465	GO:1903723		0.006999999999999999
18466	GO:1990070		0.002
18467	GO:0016847		0.008
18468	GO:0042610		0.011000000000000001
18469	GO:0046544		0.006
18470	GO:0004964		0.006
18471	GO:0038106		0.006
18472	GO:0035472		0.006
18473	GO:1903655		0.004
18474	GO:0071620		0.004
18475	GO:0070691		0.004
18476	GO:0097322		0.03
18477	GO:1903654		0.004
18478	GO:0071619		0.004
18479	GO:0015742		0.024
18480	GO:0015362		0.01
18481	GO:0017153		0.012
18482	GO:0015139		0.019
18483	GO:0005585		0.003
18484	GO:0015367		0.005
18485	GO:0002361		0.018000000000000002
18486	GO:0004939		0.018000000000000002
18487	GO:1904502		0.017
18488	GO:0004941		0.012
18489	GO:1904504		0.017
18490	GO:0002025		0.018000000000000002
18491	GO:0005948		0.003
18492	GO:0003984		0.003
18493	GO:1903406		0.012
18494	GO:0044861		0.012
18495	GO:1903279		0.022000000000000002
18496	GO:1903408		0.012
18497	GO:1903281		0.022000000000000002
18498	GO:0004591		0.017
18499	GO:0016623		0.019
18500	GO:0047969		0.006999999999999999
18501	GO:0046296		0.006999999999999999
18502	GO:0097712		0.006999999999999999
18503	GO:1904527		0.005
18504	GO:0021935		0.005
18505	GO:0021934		0.012
18506	GO:0044599		0.031
18507	GO:0071207		0.011000000000000001
18508	GO:0061657		0.005
18509	GO:0071568		0.008
18510	GO:0008147		0.025
18511	GO:0032936		0.003
18512	GO:0052909		0.012
18513	GO:0000417		0.003
18514	GO:0035657		0.006
18515	GO:0030792		0.006
18516	GO:0036009		0.006
18517	GO:0018872		0.006
18518	GO:0004735		0.018000000000000002
18519	GO:0006463		0.002
18520	GO:0032767		0.004
18521	GO:0097325		0.013999999999999999
18522	GO:1902217		0.008
18523	GO:0018549		0.006
18524	GO:0046933		0.015
18525	GO:0052731		0.005
18526	GO:0052732		0.013000000000000001
18527	GO:0023024		0.013999999999999999
18528	GO:0090074		0.016
18529	GO:0043496		0.016
18530	GO:0003366		0.022000000000000002
18531	GO:0034669		0.022000000000000002
18532	GO:1990771		0.016
18533	GO:0046707		0.005
18534	GO:0019144		0.008
18535	GO:0046709		0.005
18536	GO:1904426		0.013999999999999999
18537	GO:0070761		0.032
18538	GO:0004031		0.012
18539	GO:0006248		0.025
18540	GO:0046050		0.027000000000000003
18541	GO:0019860		0.012
18542	GO:0046079		0.027000000000000003
18543	GO:0009175		0.027000000000000003
18544	GO:0006212		0.01
18545	GO:0047323		0.004
18546	GO:0034130		0.015
18547	GO:1905379		0.008
18548	GO:0004563		0.013999999999999999
18549	GO:0102148		0.008
18550	GO:0036316		0.011000000000000001
18551	GO:1904780		0.01
18552	GO:0014740		0.005
18553	GO:0014738		0.005
18554	GO:0047086		0.006
18555	GO:0035671		0.016
18556	GO:0030573		0.006
18557	GO:0047787		0.006
18558	GO:2000804		0.01
18559	GO:0031554		0.015
18560	GO:1904594		0.01
18561	GO:0120191		0.01
18562	GO:0060567		0.01
18563	GO:2000805		0.01
18564	GO:0032485		0.01
18565	GO:0046448		0.015
18566	GO:0050783		0.015
18567	GO:1990971		0.009000000000000001
18568	GO:0098640		0.009000000000000001
18569	GO:1990728		0.015
18570	GO:1990706		0.013000000000000001
18571	GO:0046848		0.018000000000000002
18572	GO:0034436		0.015
18573	GO:0004361		0.006
18574	GO:0004788		0.006
18575	GO:0009229		0.006
18576	GO:0030975		0.006
18577	GO:0042724		0.006
18578	GO:0050187		0.008
18579	GO:0120045		0.01
18580	GO:0038147		0.023
18581	GO:1901327		0.023
18582	GO:2000448		0.023
18583	GO:0000388		0.002
18584	GO:0005607		0.01
18585	GO:2000815		0.008
18586	GO:0071586		0.01
18587	GO:1990036		0.005
18588	GO:2000730		0.005
18589	GO:0043979		0.005
18590	GO:0044302		0.015
18591	GO:0097457		0.009000000000000001
18592	GO:0099180		0.017
18593	GO:1900825		0.005
18594	GO:0098902		0.012
18595	GO:0004316		0.011000000000000001
18596	GO:0086059		0.004
18597	GO:0008332		0.005
18598	GO:0086018		0.004
18599	GO:0010045		0.004
18600	GO:0086027		0.004
18601	GO:0086016		0.013000000000000001
18602	GO:0004493		0.005
18603	GO:0046491		0.005
18604	GO:0014853		0.006
18605	GO:1904691		0.016
18606	GO:1902071		0.006
18607	GO:1902073		0.006
18608	GO:0033142		0.009000000000000001
18609	GO:0004968		0.006
18610	GO:0016920		0.015
18611	GO:0051309		0.006999999999999999
18612	GO:0097102		0.012
18613	GO:1902946		0.012
18614	GO:0038189		0.019
18615	GO:0150018		0.012
18616	GO:1902378		0.012
18617	GO:0038190		0.012
18618	GO:0060301		0.012
18619	GO:0071696		0.012
18620	GO:1905040		0.012
18621	GO:0106388		0.003
18622	GO:0008398		0.003
18623	GO:0021587		0.013000000000000001
18624	GO:1904618		0.006
18625	GO:1904157		0.006
18626	GO:1904529		0.006
18627	GO:1904531		0.006
18628	GO:1904518		0.006
18629	GO:0002333		0.006
18630	GO:0021771		0.02
18631	GO:0060084		0.033
18632	GO:1905451		0.005
18633	GO:0060369		0.017
18634	GO:0036186		0.005
18635	GO:0015225		0.009000000000000001
18636	GO:0015233		0.006
18637	GO:0015887		0.006
18638	GO:1905135		0.006
18639	GO:0015878		0.009000000000000001
18640	GO:0008523		0.006
18641	GO:1904200		0.013000000000000001
18642	GO:0090556		0.018000000000000002
18643	GO:0030226		0.002
18644	GO:0090108		0.008
18645	GO:0034188		0.001
18646	GO:1901666		0.013999999999999999
18647	GO:0014008		0.013000000000000001
18648	GO:0014006		0.013000000000000001
18649	GO:1901664		0.013999999999999999
18650	GO:1905313		0.013000000000000001
18651	GO:0016784		0.003
18652	GO:0004792		0.009000000000000001
18653	GO:0009439		0.003
18654	GO:0009440		0.003
18655	GO:1905056		0.009000000000000001
18656	GO:1901660		0.009000000000000001
18657	GO:0031144		0.025
18658	GO:0071630		0.017
18659	GO:0060473		0.006999999999999999
18660	GO:0051538		0.01
18661	GO:0047780		0.006
18662	GO:0003358		0.018000000000000002
18663	GO:0061452		0.006999999999999999
18664	GO:0048894		0.006999999999999999
18665	GO:0071244		0.006999999999999999
18666	GO:0021723		0.006999999999999999
18667	GO:0048486		0.006999999999999999
18668	GO:0001740		0.004
18669	GO:0008537		0.01
18670	GO:0140214		0.016
18671	GO:0047747		0.011000000000000001
18672	GO:0048632		0.022000000000000002
18673	GO:2000818		0.028999999999999998
18674	GO:0003335		0.011000000000000001
18675	GO:0047409		0.008
18676	GO:0047408		0.008
18677	GO:1990393		0.009000000000000001
18678	GO:0005052		0.009000000000000001
18679	GO:0004946		0.008
18680	GO:1903942		0.017
18681	GO:0160023		0.013000000000000001
18682	GO:0031989		0.008
18683	GO:0140588		0.005
18684	GO:0097163		0.005
18685	GO:0070735		0.008
18686	GO:0070736		0.008
18687	GO:0018094		0.008
18688	GO:0071629		0.008
18689	GO:0140455		0.008
18690	GO:0043259		0.008
18691	GO:0005606		0.008
18692	GO:0043260		0.006
18693	GO:0097359		0.009000000000000001
18694	GO:0003980		0.009000000000000001
18695	GO:0140367		0.01
18696	GO:0106050		0.013999999999999999
18697	GO:1903741		0.002
18698	GO:1903730		0.002
18699	GO:0004801		0.004
18700	GO:0005760		0.009000000000000001
18701	GO:0052381		0.006999999999999999
18702	GO:0090082		0.017
18703	GO:0090381		0.017
18704	GO:0090081		0.017
18705	GO:1901321		0.017
18706	GO:0060775		0.012
18707	GO:0099631		0.019
18708	GO:1904550		0.006999999999999999
18709	GO:0008705		0.005
18710	GO:0042084		0.005
18711	GO:0031419		0.022000000000000002
18712	GO:0035517		0.024
18713	GO:0032427		0.006
18714	GO:0005522		0.044000000000000004
18715	GO:0004567		0.006999999999999999
18716	GO:0070110		0.032
18717	GO:0097059		0.01
18718	GO:0006850		0.006999999999999999
18719	GO:0008957		0.003
18720	GO:1905627		0.003
18721	GO:0016663		0.003
18722	GO:0018547		0.003
18723	GO:0004595		0.005
18724	GO:0004522		0.008
18725	GO:0071926		0.009000000000000001
18726	GO:0019780		0.008
18727	GO:0002953		0.004
18728	GO:0008937		0.006999999999999999
18729	GO:0016730		0.011000000000000001
18730	GO:0015039		0.006999999999999999
18731	GO:0016731		0.011000000000000001
18732	GO:0004324		0.006999999999999999
18733	GO:0035677		0.006
18734	GO:0035675		0.006
18735	GO:1903136		0.026000000000000002
18736	GO:0000461		0.002
18737	GO:0030934		0.013999999999999999
18738	GO:0005596		0.01
18739	GO:1902037		0.019
18740	GO:1903334		0.011000000000000001
18741	GO:1905799		0.005
18742	GO:0070247		0.01
18743	GO:0120044		0.008
18744	GO:0031981		0.013000000000000001
18745	GO:0015692		0.02
18746	GO:0015099		0.02
18747	GO:0015094		0.02
18748	GO:0035444		0.02
18749	GO:0015675		0.02
18750	GO:0070826		0.02
18751	GO:1990410		0.011000000000000001
18752	GO:1990409		0.008
18753	GO:0001605		0.008
18754	GO:1903143		0.008
18755	GO:0034715		0.016
18756	GO:0004966		0.003
18757	GO:0097273		0.006999999999999999
18758	GO:0097276		0.006999999999999999
18759	GO:0097275		0.006999999999999999
18760	GO:0072210		0.006999999999999999
18761	GO:0097277		0.006999999999999999
18762	GO:0048769		0.01
18763	GO:1990733		0.01
18764	GO:0071688		0.01
18765	GO:0070080		0.01
18766	GO:0030241		0.01
18767	GO:0009330		0.011000000000000001
18768	GO:0045870		0.012
18769	GO:0018025		0.005
18770	GO:0043423		0.008
18771	GO:0043157		0.008
18772	GO:0002882		0.017
18773	GO:0002880		0.017
18774	GO:0036245		0.008
18775	GO:0003958		0.005
18776	GO:1990447		0.01
18777	GO:0033782		0.006999999999999999
18778	GO:0008123		0.006999999999999999
18779	GO:0019310		0.011000000000000001
18780	GO:0050113		0.011000000000000001
18781	GO:0047545		0.009000000000000001
18782	GO:0097155		0.011000000000000001
18783	GO:1905099		0.01
18784	GO:0097161		0.01
18785	GO:2001108		0.01
18786	GO:0097156		0.01
18787	GO:1904562		0.006
18788	GO:0061463		0.01
18789	GO:0036510		0.011000000000000001
18790	GO:0036511		0.009000000000000001
18791	GO:0036512		0.009000000000000001
18792	GO:0036509		0.009000000000000001
18793	GO:0007258		0.017
18794	GO:0070191		0.019
18795	GO:1902215		0.006
18796	GO:1902205		0.006
18797	GO:0070104		0.006
18798	GO:1902206		0.006
18799	GO:1902233		0.006
18800	GO:1905053		0.01
18801	GO:1905051		0.01
18802	GO:0030369		0.018000000000000002
18803	GO:0034687		0.018000000000000002
18804	GO:0034689		0.012
18805	GO:0043377		0.015
18806	GO:0097056		0.023
18807	GO:0043915		0.011000000000000001
18808	GO:1900739		0.017
18809	GO:0004705		0.012
18810	GO:1900740		0.017
18811	GO:0046219		0.008
18812	GO:0030186		0.008
18813	GO:0004059		0.008
18814	GO:0030187		0.008
18815	GO:0004060		0.008
18816	GO:0004751		0.004
18817	GO:2001153		0.004
18818	GO:2001151		0.004
18819	GO:0016256		0.006
18820	GO:0048625		0.011000000000000001
18821	GO:0071076		0.009000000000000001
18822	GO:0072255		0.018000000000000002
18823	GO:1905176		0.018000000000000002
18824	GO:0061775		0.003
18825	GO:0034990		0.003
18826	GO:0060097		0.01
18827	GO:0015594		0.006999999999999999
18828	GO:0015847		0.006999999999999999
18829	GO:0015489		0.006999999999999999
18830	GO:0010816		0.008
18831	GO:0034959		0.008
18832	GO:1904118		0.009000000000000001
18833	GO:1904120		0.009000000000000001
18834	GO:0017083		0.006
18835	GO:0072497		0.006
18836	GO:0072054		0.006
18837	GO:0060066		0.006
18838	GO:0001840		0.006
18839	GO:0044340		0.009000000000000001
18840	GO:0022009		0.006999999999999999
18841	GO:0007403		0.006
18842	GO:0061324		0.006
18843	GO:0044336		0.006
18844	GO:0010909		0.016
18845	GO:0072053		0.006
18846	GO:0044334		0.008
18847	GO:0034750		0.006
18848	GO:0010908		0.016
18849	GO:0003340		0.015
18850	GO:1900535		0.006
18851	GO:0036116		0.006
18852	GO:1900533		0.006
18853	GO:0034373		0.006
18854	GO:0060734		0.005
18855	GO:0036492		0.009000000000000001
18856	GO:0032055		0.005
18857	GO:0035946		0.003
18858	GO:0071026		0.003
18859	GO:0045025		0.006999999999999999
18860	GO:2000827		0.003
18861	GO:0000962		0.015
18862	GO:0035945		0.003
18863	GO:0008160		0.008
18864	GO:0071254		0.005
18865	GO:0071208		0.018000000000000002
18866	GO:0003029		0.012
18867	GO:0002007		0.012
18868	GO:0008775		0.008
18869	GO:0008410		0.008
18870	GO:0016314		0.012
18871	GO:2000808		0.01
18872	GO:0097107		0.01
18873	GO:0051548		0.01
18874	GO:0051800		0.01
18875	GO:1990809		0.018000000000000002
18876	GO:0098826		0.015
18877	GO:1904091		0.006
18878	GO:0004363		0.006
18879	GO:0000308		0.005
18880	GO:0004645		0.012
18881	GO:0030379		0.008
18882	GO:2000543		0.012
18883	GO:0008052		0.011000000000000001
18884	GO:0010160		0.011000000000000001
18885	GO:0061193		0.011000000000000001
18886	GO:1903840		0.006999999999999999
18887	GO:0031460		0.006999999999999999
18888	GO:1903841		0.006999999999999999
18889	GO:0060582		0.013000000000000001
18890	GO:0021530		0.03
18891	GO:0003329		0.021
18892	GO:0060580		0.013000000000000001
18893	GO:0003327		0.013000000000000001
18894	GO:0003326		0.021
18895	GO:0031405		0.006
18896	GO:0043754		0.006
18897	GO:0003835		0.006999999999999999
18898	GO:0140031		0.025
18899	GO:0070447		0.012
18900	GO:0002767		0.012
18901	GO:2000670		0.015
18902	GO:0002774		0.012
18903	GO:0097377		0.021
18904	GO:0060529		0.006999999999999999
18905	GO:0007499		0.006999999999999999
18906	GO:0010481		0.006999999999999999
18907	GO:0019376		0.008
18908	GO:0006683		0.008
18909	GO:0015925		0.017
18910	GO:0004565		0.013999999999999999
18911	GO:0072576		0.002
18912	GO:1903141		0.013999999999999999
18913	GO:1901551		0.013999999999999999
18914	GO:0012502		0.003
18915	GO:0008579		0.01
18916	GO:0006173		0.005
18917	GO:0008553		0.008
18918	GO:0008900		0.008
18919	GO:0047159		0.009000000000000001
18920	GO:0050200		0.009000000000000001
18921	GO:0150174		0.005
18922	GO:0047192		0.015
18923	GO:2001246		0.005
18924	GO:0047191		0.005
18925	GO:0061863		0.002
18926	GO:0010968		0.016
18927	GO:0090063		0.016
18928	GO:0032450		0.01
18929	GO:0000023		0.01
18930	GO:0042694		0.003
18931	GO:0098735		0.016
18932	GO:0090555		0.013999999999999999
18933	GO:0140347		0.005
18934	GO:0120202		0.005
18935	GO:0072320		0.008
18936	GO:0097401		0.003
18937	GO:0050337		0.012
18938	GO:0019418		0.012
18939	GO:0070221		0.012
18940	GO:0047166		0.006
18941	GO:0060400		0.01
18942	GO:2001301		0.004
18943	GO:0047977		0.004
18944	GO:0004052		0.004
18945	GO:2001303		0.004
18946	GO:1901751		0.004
18947	GO:2001306		0.004
18948	GO:0050473		0.004
18949	GO:2001304		0.004
18950	GO:0016165		0.004
18951	GO:0034457		0.017
18952	GO:0004379		0.008
18953	GO:0018201		0.012
18954	GO:0018030		0.008
18955	GO:0018008		0.008
18956	GO:1902025		0.009000000000000001
18957	GO:0015706		0.009000000000000001
18958	GO:0015112		0.009000000000000001
18959	GO:0035801		0.009000000000000001
18960	GO:0043622		0.016
18961	GO:0051012		0.004
18962	GO:0090724		0.01
18963	GO:0090176		0.008
18964	GO:0140090		0.011000000000000001
18965	GO:0034701		0.006
18966	GO:0045148		0.006
18967	GO:0004463		0.006
18968	GO:2001311		0.006999999999999999
18969	GO:0031391		0.009000000000000001
18970	GO:0016713		0.002
18971	GO:0052869		0.002
18972	GO:1904750		0.002
18973	GO:1905667		0.005
18974	GO:0098871		0.009000000000000001
18975	GO:0070540		0.004
18976	GO:0034164		0.003
18977	GO:0140684		0.006
18978	GO:0005170		0.01
18979	GO:0005169		0.01
18980	GO:0060182		0.011000000000000001
18981	GO:1904325		0.011000000000000001
18982	GO:0060183		0.011000000000000001
18983	GO:1904323		0.011000000000000001
18984	GO:0035101		0.005
18985	GO:0031680		0.001
18986	GO:1905802		0.006999999999999999
18987	GO:0033388		0.002
18988	GO:0008783		0.002
18989	GO:0097055		0.011000000000000001
18990	GO:0033389		0.002
18991	GO:0015854		0.005
18992	GO:0035364		0.005
18993	GO:0035344		0.005
18994	GO:0008785		0.006999999999999999
18995	GO:0006392		0.009000000000000001
18996	GO:0052929		0.005
18997	GO:0052927		0.005
18998	GO:0001680		0.005
18999	GO:0016437		0.005
19000	GO:0004810		0.005
19001	GO:0052928		0.005
19002	GO:0052856		0.012
19003	GO:0005595		0.003
19004	GO:0051134		0.005
19005	GO:2000640		0.005
19006	GO:0051141		0.005
19007	GO:0016596		0.006
19008	GO:1990590		0.016
19009	GO:0035616		0.009000000000000001
19010	GO:1903445		0.013999999999999999
19011	GO:0015750		0.008
19012	GO:0015756		0.008
19013	GO:0015146		0.008
19014	GO:0015150		0.008
19015	GO:1904679		0.008
19016	GO:0005367		0.008
19017	GO:0070626		0.004
19018	GO:0004018		0.004
19019	GO:0072703		0.005
19020	GO:0072702		0.005
19021	GO:0004119		0.008
19022	GO:0099130		0.008
19023	GO:0097169		0.008
19024	GO:0032090		0.008
19025	GO:0072558		0.008
19026	GO:0017024		0.008
19027	GO:0140738		0.008
19028	GO:0008456		0.003
19029	GO:0004557		0.003
19030	GO:0052884		0.01
19031	GO:0004744		0.01
19032	GO:0016117		0.01
19033	GO:0016123		0.01
19034	GO:0052885		0.01
19035	GO:1901827		0.01
